track_id,name,album_id,media_type_id,genre_id,milliseconds
2039,Jeito Faceiro,166,1,7,217286
2040,Revolta Olodum,166,1,7,230191
2041,Reggae Odoyá,166,1,7,224470
2042,Protesto Do Olodum (Ao Vivo),166,1,7,206001
2043,Olodum - Smile (Instrumental),166,1,7,235833
2044,Vulcão Dub - Fui Eu,167,1,7,287059
2045,O Trem Da Juventude,167,1,7,225880
2046,Manguetown,167,1,7,162925
2047,"Um Amor, Um Lugar",167,1,7,184555
2048,Bora-Bora,167,1,7,182987
2049,Vai Valer,167,1,7,206524
2050,I Feel Good (I Got You) - Sossego,167,1,7,244976
2051,Uns Dias,167,1,7,240796
2052,Sincero Breu,167,1,7,208013
2053,Meu Erro,167,1,7,188577
2054,Selvagem,167,1,7,148558
2055,Brasília 5:31,167,1,7,178337
2056,Tendo A Lua,167,1,7,198922
2057,Que País É Este,167,1,7,216685
2058,Navegar Impreciso,167,1,7,262870
2059,Feira Moderna,167,1,7,182517
2060,Tequila - Lourinha Bombril (Parate Y Mira),167,1,7,255738
2061,Vamo Batê Lata,167,1,7,228754
2062,Life During Wartime,167,1,7,259186
2063,Nebulosa Do Amor,167,1,7,203415
2064,Caleidoscópio,167,1,7,256522
2065,Trac Trac,168,1,7,231653
2066,Tendo A Lua,168,1,7,219585
2067,Mensagen De Amor (2000),168,1,7,183588
2068,Lourinha Bombril,168,1,7,159895
2069,La Bella Luna,168,1,7,192653
2070,Busca Vida,168,1,7,176431
2071,Uma Brasileira,168,1,7,217573
2072,Luis Inacio (300 Picaretas),168,1,7,198191
2073,Saber Amar,168,1,7,202788
2074,Ela Disse Adeus,168,1,7,226298
2075,O Amor Nao Sabe Esperar,168,1,7,241084
2076,Aonde Quer Que Eu Va,168,1,7,258089
2077,Caleidoscópio,169,1,7,211330
2078,Óculos,169,1,7,219271
2079,Cinema Mudo,169,1,7,227918
2080,Alagados,169,1,7,302393
2081,Lanterna Dos Afogados,169,1,7,190197
2082,Melô Do Marinheiro,169,1,7,208352
2083,Vital E Sua Moto,169,1,7,210207
2084,O Beco,169,1,7,189178
2085,Meu Erro,169,1,7,208431
2086,Perplexo,169,1,7,161175
2087,Me Liga,169,1,7,229590
2088,Quase Um Segundo,169,1,7,275644
2089,Selvagem,169,1,7,245890
2090,Romance Ideal,169,1,7,250070
2091,Será Que Vai Chover?,169,1,7,337057
2092,SKA,169,1,7,148871
2093,Bark at the Moon,170,2,1,257252
2094,I Don't Know,171,2,1,312980
2095,Crazy Train,171,2,1,295960
2096,Flying High Again,172,2,1,290851
2097,"Mama, I'm Coming Home",173,2,1,251586
2098,No More Tears,173,2,1,444358
2099,I Don't Know,174,1,3,283088
2100,Crazy Train,174,1,3,322716
2101,Believer,174,1,3,308897
2102,Mr. Crowley,174,1,3,344241
2103,Flying High Again,174,1,3,261224
2104,Relvelation (Mother Earth),174,1,3,349440
2105,Steal Away (The Night),174,1,3,485720
2106,Suicide Solution (With Guitar Solo),174,1,3,467069
2107,Iron Man,174,1,3,172120
2108,Children Of The Grave,174,1,3,357067
2109,Paranoid,174,1,3,176352
2110,Goodbye To Romance,174,1,3,334393
2111,No Bone Movies,174,1,3,249208
2112,Dee,174,1,3,261302
2113,Shining In The Light,175,1,1,240796
2114,When The World Was Young,175,1,1,373394
2115,Upon A Golden Horse,175,1,1,232359
2116,Blue Train,175,1,1,405028
2117,Please Read The Letter,175,1,1,262112
2118,Most High,175,1,1,336535
2119,Heart In Your Hand,175,1,1,230896
2120,Walking Into Clarksdale,175,1,1,318511
2121,Burning Up,175,1,1,321619
2122,When I Was A Child,175,1,1,345626
2123,House Of Love,175,1,1,335699
2124,Sons Of Freedom,175,1,1,246465
2125,United Colours,176,1,10,330266
2126,Slug,176,1,10,281469
2127,Your Blue Room,176,1,10,328228
2128,Always Forever Now,176,1,10,383764
2129,A Different Kind Of Blue,176,1,10,120816
2130,Beach Sequence,176,1,10,212297
2131,Miss Sarajevo,176,1,10,340767
2132,Ito Okashi,176,1,10,205087
2133,One Minute Warning,176,1,10,279693
2134,Corpse (These Chains Are Way Too Long),176,1,10,214909
2135,Elvis Ate America,176,1,10,180166
2136,Plot 180,176,1,10,221596
2137,Theme From The Swan,176,1,10,203911
2138,Theme From Let's Go Native,176,1,10,186723
2139,Wrathchild,177,1,1,170396
2140,Killers,177,1,1,309995
2141,Prowler,177,1,1,240274
2142,Murders In The Rue Morgue,177,1,1,258638
2143,Women In Uniform,177,1,1,189936
2144,Remember Tomorrow,177,1,1,326426
2145,Sanctuary,177,1,1,198844
2146,Running Free,177,1,1,199706
2147,Phantom Of The Opera,177,1,1,418168
2148,Iron Maiden,177,1,1,235232
2149,Corduroy,178,1,1,305293
2150,Given To Fly,178,1,1,233613
2151,"Hail, Hail",178,1,1,223764
2152,Daughter,178,1,1,407484
2153,Elderly Woman Behind The Counter In A Small Town,178,1,1,229328
2154,Untitled,178,1,1,122801
2155,MFC,178,1,1,148192
2156,Go,178,1,1,161541
2157,Red Mosquito,178,1,1,242991
2158,Even Flow,178,1,1,317100
2159,Off He Goes,178,1,1,343222
2160,Nothingman,178,1,1,278595
2161,Do The Evolution,178,1,1,225462
2162,Better Man,178,1,1,246204
2163,Black,178,1,1,415712
2164,F*Ckin' Up,178,1,1,377652
2165,Life Wasted,179,1,4,234344
2166,World Wide Suicide,179,1,4,209188
2167,Comatose,179,1,4,139990
2168,Severed Hand,179,1,4,270341
2169,Marker In The Sand,179,1,4,263235
2170,Parachutes,179,1,4,216555
2171,Unemployable,179,1,4,184398
2172,Big Wave,179,1,4,178573
2173,Gone,179,1,4,249547
2174,Wasted Reprise,179,1,4,53733
2175,Army Reserve,179,1,4,225567
2176,Come Back,179,1,4,329743
2177,Inside Job,179,1,4,428643
2178,Can't Keep,180,1,1,219428
2179,Save You,180,1,1,230112
2180,Love Boat Captain,180,1,1,276453
2181,Cropduster,180,1,1,231888
2182,Ghost,180,1,1,195108
2183,I Am Mine,180,1,1,215719
2184,Thumbing My Way,180,1,1,250226
2185,You Are,180,1,1,270863
2186,Get Right,180,1,1,158589
2187,Green Disease,180,1,1,161253
2188,Help Help,180,1,1,215092
2189,Bushleager,180,1,1,237479
2190,1/2 Full,180,1,1,251010
2191,Arc,180,1,1,65593
2192,All or None,180,1,1,277655
2193,Once,181,1,1,231758
2194,Evenflow,181,1,1,293720
2195,Alive,181,1,1,341080
2196,Why Go,181,1,1,200254
2197,Black,181,1,1,343823
2198,Jeremy,181,1,1,318981
2199,Oceans,181,1,1,162194
2200,Porch,181,1,1,210520
2201,Garden,181,1,1,299154
2202,Deep,181,1,1,258324
2203,Release,181,1,1,546063
2204,Go,182,1,1,193123
2205,Animal,182,1,1,169325
2206,Daughter,182,1,1,235598
2207,Glorified G,182,1,1,206968
2208,Dissident,182,1,1,215510
2209,W.M.A.,182,1,1,359262
2210,Blood,182,1,1,170631
2211,Rearviewmirror,182,1,1,284186
2212,Rats,182,1,1,255425
2213,Elderly Woman Behind The Counter In A Small Town,182,1,1,196336
2214,Leash,182,1,1,189257
2215,Indifference,182,1,1,302053
2216,Johnny B. Goode,141,1,8,243200
2217,Don't Look Back,141,1,8,221100
2218,Jah Seh No,141,1,8,276871
2219,I'm The Toughest,141,1,8,230191
2220,Nothing But Love,141,1,8,221570
2221,Buk-In-Hamm Palace,141,1,8,265665
2222,Bush Doctor,141,1,8,239751
2223,Wanted Dread And Alive,141,1,8,260310
2224,Mystic Man,141,1,8,353671
2225,Coming In Hot,141,1,8,213054
2226,Pick Myself Up,141,1,8,234684
2227,Crystal Ball,141,1,8,309733
2228,Equal Rights Downpresser Man,141,1,8,366733
2229,Speak To Me/Breathe,183,1,1,234213
2230,On The Run,183,1,1,214595
2231,Time,183,1,1,425195
2232,The Great Gig In The Sky,183,1,1,284055
2233,Money,183,1,1,391888
2234,Us And Them,183,1,1,461035
2235,Any Colour You Like,183,1,1,205740
2236,Brain Damage,183,1,1,230556
2237,Eclipse,183,1,1,125361
2238,ZeroVinteUm,184,1,17,315637
2239,Queimando Tudo,184,1,17,172591
2240,Hip Hop Rio,184,1,17,151536
2241,Bossa,184,1,17,29048
2242,100% HardCore,184,1,17,165146
2243,Biruta,184,1,17,213263
2244,Mão Na Cabeça,184,1,17,202631
2245,O Bicho Tá Pregando,184,1,17,171964
2246,Adoled (Ocean),184,1,17,185103
2247,Seus Amigos,184,1,17,100858
2248,Paga Pau,184,1,17,197485
2249,Rappers Reais,184,1,17,202004
2250,Nega Do Cabelo Duro,184,1,17,121808
2251,Hemp Family,184,1,17,205923
2252,Quem Me Cobrou?,184,1,17,121704
2253,Se Liga,184,1,17,410409
2254,Bohemian Rhapsody,185,1,1,358948
2255,Another One Bites The Dust,185,1,1,216946
2256,Killer Queen,185,1,1,182099
2257,Fat Bottomed Girls,185,1,1,204695
2258,Bicycle Race,185,1,1,183823
2259,You're My Best Friend,185,1,1,172225
2260,Don't Stop Me Now,185,1,1,211826
2261,Save Me,185,1,1,228832
2262,Crazy Little Thing Called Love,185,1,1,164231
2263,Somebody To Love,185,1,1,297351
2264,Now I'm Here,185,1,1,255346
2265,Good Old-Fashioned Lover Boy,185,1,1,175960
2266,Play The Game,185,1,1,213368
2267,Flash,185,1,1,168489
2268,Seven Seas Of Rhye,185,1,1,170553
2269,We Will Rock You,185,1,1,122880
2270,We Are The Champions,185,1,1,180950
2271,We Will Rock You,186,1,1,122671
2272,We Are The Champions,186,1,1,182883
2273,Sheer Heart Attack,186,1,1,207386
2274,"All Dead, All Dead",186,1,1,190119
2275,Spread Your Wings,186,1,1,275356
2276,Fight From The Inside,186,1,1,184737
2277,"Get Down, Make Love",186,1,1,231235
2278,Sleep On The Sidewalk,186,1,1,187428
2279,Who Needs You,186,1,1,186958
2280,It's Late,186,1,1,386194
2281,My Melancholy Blues,186,1,1,206471
2282,Shiny Happy People,187,1,4,226298
2283,Me In Honey,187,1,4,246674
2284,Radio Song,187,1,4,255477
2285,Pop Song 89,188,1,4,185730
2286,Get Up,188,1,4,160235
2287,You Are The Everything,188,1,4,226298
2288,Stand,188,1,4,192862
2289,World Leader Pretend,188,1,4,259761
2290,The Wrong Child,188,1,4,216633
2291,Orange Crush,188,1,4,231706
2292,Turn You Inside-Out,188,1,4,257358
2293,Hairshirt,188,1,4,235911
2294,I Remember California,188,1,4,304013
2295,Untitled,188,1,4,191503
2296,How The West Was Won And Where It Got Us,189,1,1,271151
2297,The Wake-Up Bomb,189,1,1,308532
2298,New Test Leper,189,1,1,326791
2299,Undertow,189,1,1,309498
2300,E-Bow The Letter,189,1,1,324963
2301,Leave,189,1,1,437968
2302,Departure,189,1,1,209423
2303,Bittersweet Me,189,1,1,245812
2304,Be Mine,189,1,1,333087
2305,Binky The Doormat,189,1,1,301688
2306,Zither,189,1,1,154148
2307,"So Fast, So Numb",189,1,1,252682
2308,Low Desert,189,1,1,212062
2309,Electrolite,189,1,1,245315
2310,Losing My Religion,187,1,4,269035
2311,Low,187,1,4,296777
2312,Near Wild Heaven,187,1,4,199862
2313,Endgame,187,1,4,230687
2314,Belong,187,1,4,247013
2315,Half A World Away,187,1,4,208431
2316,Texarkana,187,1,4,220081
2317,Country Feedback,187,1,4,249782
2318,Carnival Of Sorts,190,1,4,233482
2319,Radio Free Aurope,190,1,4,245315
2320,Perfect Circle,190,1,4,208509
2321,Talk About The Passion,190,1,4,203206
2322,So Central Rain,190,1,4,194768
2323,Don't Go Back To Rockville,190,1,4,272352
2324,Pretty Persuasion,190,1,4,229929
2325,Green Grow The Rushes,190,1,4,225671
2326,Can't Get There From Here,190,1,4,220630
2327,Driver 8,190,1,4,204747
2328,Fall On Me,190,1,4,172016
2329,I Believe,190,1,4,227709
2330,Cuyahoga,190,1,4,260623
2331,The One I Love,190,1,4,197355
2332,The Finest Worksong,190,1,4,229276
2333,It's The End Of The World As We Know It (And I Feel Fine),190,1,4,244819
2334,Infeliz Natal,191,1,4,138266
2335,A Sua,191,1,4,142132
2336,Papeau Nuky Doe,191,1,4,121652
2337,Merry Christmas,191,1,4,126040
2338,Bodies,191,1,4,180035
2339,Puteiro Em João Pessoa,191,1,4,195578
2340,Esporrei Na Manivela,191,1,4,293276
2341,Bê-a-Bá,191,1,4,249051
2342,Cajueiro,191,1,4,158589
2343,Palhas Do Coqueiro,191,1,4,133851
2344,Maluco Beleza,192,1,1,203206
2345,O Dia Em Que A Terra Parou,192,1,1,261720
2346,No Fundo Do Quintal Da Escola,192,1,1,177606
2347,O Segredo Do Universo,192,1,1,192679
2348,As Profecias,192,1,1,232515
2349,Mata Virgem,192,1,1,142602
2350,Sapato 36,192,1,1,196702
2351,Todo Mundo Explica,192,1,1,134896
2352,Que Luz É Essa,192,1,1,165067
2353,Diamante De Mendigo,192,1,1,206053
2354,Negócio É,192,1,1,175464
2355,"Muita Estrela, Pouca Constelação",192,1,1,268068
2356,Século XXI,192,1,1,244897
2357,Rock Das Aranhas (Ao Vivo) (Live),192,1,1,231836
2358,The Power Of Equality,193,1,4,243591
2359,If You Have To Ask,193,1,4,216790
2360,Breaking The Girl,193,1,4,295497
2361,Funky Monks,193,1,4,323395
2362,Suck My Kiss,193,1,4,217234
2363,I Could Have Lied,193,1,4,244506
2364,Mellowship Slinky In B Major,193,1,4,240091
2365,The Righteous & The Wicked,193,1,4,248084
2366,Give It Away,193,1,4,283010
2367,Blood Sugar Sex Magik,193,1,4,271229
2368,Under The Bridge,193,1,4,264359
2369,Naked In The Rain,193,1,4,265717
2370,Apache Rose Peacock,193,1,4,282226
2371,The Greeting Song,193,1,4,193593
2372,My Lovely Man,193,1,4,279118
2373,Sir Psycho Sexy,193,1,4,496692
2374,They're Red Hot,193,1,4,71941
2375,By The Way,194,1,1,218017
2376,Universally Speaking,194,1,1,259213
2377,This Is The Place,194,1,1,257906
2378,Dosed,194,1,1,312058
2379,Don't Forget Me,194,1,1,277995
2380,The Zephyr Song,194,1,1,232960
2381,Can't Stop,194,1,1,269400
2382,I Could Die For You,194,1,1,193906
2383,Midnight,194,1,1,295810
2384,Throw Away Your Television,194,1,1,224574
2385,Cabron,194,1,1,218592
2386,Tear,194,1,1,317413
2387,On Mercury,194,1,1,208509
2388,Minor Thing,194,1,1,217835
2389,Warm Tape,194,1,1,256653
2390,Venice Queen,194,1,1,369110
2391,Around The World,195,1,1,238837
2392,Parallel Universe,195,1,1,270654
2393,Scar Tissue,195,1,1,217469
2394,Otherside,195,1,1,255973
2395,Get On Top,195,1,1,198164
2396,Californication,195,1,1,321671
2397,Easily,195,1,1,231418
2398,Porcelain,195,1,1,163787
2399,Emit Remmus,195,1,1,240300
2400,I Like Dirt,195,1,1,157727
2401,This Velvet Glove,195,1,1,225280
2402,Savior,195,1,1,292493
2403,Purple Stain,195,1,1,253440
2404,Right On Time,195,1,1,112613
2405,Road Trippin',195,1,1,205635
2406,The Spirit Of Radio,196,1,1,299154
2407,The Trees,196,1,1,285126
2408,Something For Nothing,196,1,1,240770
2409,Freewill,196,1,1,324362
2410,Xanadu,196,1,1,667428
2411,Bastille Day,196,1,1,280528
2412,By-Tor And The Snow Dog,196,1,1,519888
2413,Anthem,196,1,1,264515
2414,Closer To The Heart,196,1,1,175412
2415,2112 Overture,196,1,1,272718
2416,The Temples Of Syrinx,196,1,1,133459
2417,La Villa Strangiato,196,1,1,577488
2418,Fly By Night,196,1,1,202318
2419,Finding My Way,196,1,1,305528
2420,Jingo,197,1,1,592953
2421,El Corazon Manda,197,1,1,713534
2422,La Puesta Del Sol,197,1,1,628062
2423,Persuasion,197,1,1,318432
2424,As The Years Go by,197,1,1,233064
2425,Soul Sacrifice,197,1,1,296437
2426,Fried Neckbones And Home Fries,197,1,1,638563
2427,Santana Jam,197,1,1,882834
2428,Evil Ways,198,1,1,475402
2429,We've Got To Get Together/Jingo,198,1,1,1070027
2430,Rock Me,198,1,1,94720
2431,Just Ain't Good Enough,198,1,1,850259
2432,Funky Piano,198,1,1,934791
2433,The Way You Do To Mer,198,1,1,618344
2434,Holding Back The Years,141,1,1,270053
2435,Money's Too Tight To Mention,141,1,1,268408
2436,The Right Thing,141,1,1,262687
2437,It's Only Love,141,1,1,232594
2438,A New Flame,141,1,1,237662
2439,You've Got It,141,1,1,235232
2440,If You Don't Know Me By Now,141,1,1,206524
2441,Stars,141,1,1,248137
2442,Something Got Me Started,141,1,1,239595
2443,Thrill Me,141,1,1,303934
2444,Your Mirror,141,1,1,240666
2445,For Your Babies,141,1,1,256992
2446,So Beautiful,141,1,1,298083
2447,Angel,141,1,1,240561
2448,Fairground,141,1,1,263888
2449,Água E Fogo,199,1,1,278987
2450,Três Lados,199,1,1,233665
2451,Ela Desapareceu,199,1,1,250122
2452,Balada Do Amor Inabalável,199,1,1,240613
2453,Canção Noturna,199,1,1,238628
2454,Muçulmano,199,1,1,249600
2455,Maquinarama,199,1,1,245629
2456,Rebelião,199,1,1,298527
2457,A Última Guerra,199,1,1,314723
2458,Fica,199,1,1,272169
2459,Ali,199,1,1,306390
2460,Preto Damião,199,1,1,264568
2461,É Uma Partida De Futebol,200,1,1,1071
2462,Eu Disse A Ela,200,1,1,254223
2463,Zé Trindade,200,1,1,247954
2464,Garota Nacional,200,1,1,317492
2465,Tão Seu,200,1,1,243748
2466,Sem Terra,200,1,1,279353
2467,Os Exilados,200,1,1,245551
2468,Um Dia Qualquer,200,1,1,292414
2469,Los Pretos,200,1,1,239229
2470,Sul Da América,200,1,1,254928
2471,Poconé,200,1,1,318406
2472,Lucky 13,201,1,4,189387
2473,Aeroplane Flies High,201,1,4,473391
2474,Because You Are,201,1,4,226403
2475,Slow Dawn,201,1,4,192339
2476,Believe,201,1,4,192940
2477,My Mistake,201,1,4,240901
2478,Marquis In Spades,201,1,4,192731
2479,Here's To The Atom Bomb,201,1,4,266893
2480,Sparrow,201,1,4,176822
2481,Waiting,201,1,4,228336
2482,Saturnine,201,1,4,229877
2483,Rock On,201,1,4,366471
2484,Set The Ray To Jerry,201,1,4,249364
2485,Winterlong,201,1,4,299389
2486,Soot & Stars,201,1,4,399986
2487,Blissed & Gone,201,1,4,286302
2488,Siva,202,1,4,261172
2489,Rhinocerous,202,1,4,353462
2490,Drown,202,1,4,270497
2491,Cherub Rock,202,1,4,299389
2492,Today,202,1,4,202213
2493,Disarm,202,1,4,198556
2494,Landslide,202,1,4,190275
2495,Bullet With Butterfly Wings,202,1,4,257306
2496,1979,202,1,4,263653
2497,Zero,202,1,4,161123
2498,"Tonight, Tonight",202,1,4,255686
2499,Eye,202,1,4,294530
2500,Ava Adore,202,1,4,261433
2501,Perfect,202,1,4,203023
2502,The Everlasting Gaze,202,1,4,242155
2503,Stand Inside Your Love,202,1,4,253753
2504,Real Love,202,1,4,250697
2505,[untitled],202,1,4,231784
2506,Nothing To Say,203,1,1,238027
2507,Flower,203,1,1,208822
2508,Loud Love,203,1,1,297456
2509,Hands All Over,203,1,1,362475
2510,Get On The Snake,203,1,1,225123
2511,Jesus Christ Pose,203,1,1,352966
2512,Outshined,203,1,1,312476
2513,Rusty Cage,203,1,1,267728
2514,Spoonman,203,1,1,248476
2515,The Day I Tried To Live,203,1,1,321175
2516,Black Hole Sun,203,1,1,320365
2517,Fell On Black Days,203,1,1,282331
2518,Pretty Noose,203,1,1,253570
2519,Burden In My Hand,203,1,1,292153
2520,Blow Up The Outside World,203,1,1,347898
2521,Ty Cobb,203,1,1,188786
2522,Bleed Together,203,1,1,232202
2523,Morning Dance,204,1,2,238759
2524,Jubilee,204,1,2,275147
2525,Rasul,204,1,2,238315
2526,Song For Lorraine,204,1,2,240091
2527,Starburst,204,1,2,291500
2528,Heliopolis,204,1,2,338729
2529,It Doesn't Matter,204,1,2,270027
2530,Little Linda,204,1,2,264019
2531,End Of Romanticism,204,1,2,320078
2532,The House Is Rockin',205,1,6,144352
2533,Crossfire,205,1,6,251219
2534,Tightrope,205,1,6,281155
2535,Let Me Love You Baby,205,1,6,164127
2536,Leave My Girl Alone,205,1,6,256365
2537,Travis Walk,205,1,6,140826
2538,Wall Of Denial,205,1,6,336927
2539,Scratch-N-Sniff,205,1,6,163422
2540,Love Me Darlin',205,1,6,201586
2541,Riviera Paradise,205,1,6,528692
2542,Dead And Bloated,206,1,1,310386
2543,Sex Type Thing,206,1,1,218723
2544,Wicked Garden,206,1,1,245368
2545,No Memory,206,1,1,80613
2546,Sin,206,1,1,364800
2547,Naked Sunday,206,1,1,229720
2548,Creep,206,1,1,333191
2549,Piece Of Pie,206,1,1,324623
2550,Plush,206,1,1,314017
2551,Wet My Bed,206,1,1,96914
2552,Crackerman,206,1,1,194403
2553,Where The River Goes,206,1,1,505991
2554,Soldier Side - Intro,207,1,3,63764
2555,B.Y.O.B.,207,1,3,255555
2556,Revenga,207,1,3,228127
2557,Cigaro,207,1,3,131787
2558,Radio/Video,207,1,3,249312
2559,This Cocaine Makes Me Feel Like I'm On This Song,207,1,3,128339
2560,Violent Pornography,207,1,3,211435
2561,Question!,207,1,3,200698
2562,Sad Statue,207,1,3,205897
2563,Old School Hollywood,207,1,3,176953
2564,Lost in Hollywood,207,1,3,320783
2565,The Sun Road,208,1,1,880640
2566,Dark Corners,208,1,1,513541
2567,Duende,208,1,1,447582
2568,Black Light Syndrome,208,1,1,526471
2569,Falling in Circles,208,1,1,549093
2570,Book of Hours,208,1,1,583366
2571,Chaos-Control,208,1,1,529841
2572,Midnight From The Inside Out,209,1,6,286981
2573,Sting Me,209,1,6,268094
2574,Thick & Thin,209,1,6,222720
2575,Greasy Grass River,209,1,6,218749
2576,Sometimes Salvation,209,1,6,389146
2577,Cursed Diamonds,209,1,6,368300
2578,Miracle To Me,209,1,6,372636
2579,Wiser Time,209,1,6,459990
2580,Girl From A Pawnshop,209,1,6,404688
2581,Cosmic Fiend,209,1,6,308401
2582,Black Moon Creeping,210,1,6,359314
2583,High Head Blues,210,1,6,371879
2584,Title Song,210,1,6,505521
2585,She Talks To Angels,210,1,6,361978
2586,Twice As Hard,210,1,6,275565
2587,Lickin',210,1,6,314409
2588,Soul Singing,210,1,6,233639
2589,Hard To Handle,210,1,6,206994
2590,Remedy,210,1,6,337084
2591,White Riot,211,1,4,118726
2592,Remote Control,211,1,4,180297
2593,Complete Control,211,1,4,192653
2594,Clash City Rockers,211,1,4,227500
2595,(White Man) In Hammersmith Palais,211,1,4,240640
2596,Tommy Gun,211,1,4,195526
2597,English Civil War,211,1,4,156708
2598,I Fought The Law,211,1,4,159764
2599,London Calling,211,1,4,199706
2600,Train In Vain,211,1,4,189675
2601,Bankrobber,211,1,4,272431
2602,The Call Up,211,1,4,324336
2603,Hitsville UK,211,1,4,261433
2604,The Magnificent Seven,211,1,4,268486
2605,This Is Radio Clash,211,1,4,249756
2606,Know Your Rights,211,1,4,217678
2607,Rock The Casbah,211,1,4,222145
2608,Should I Stay Or Should I Go,211,1,4,187219
2609,War (The Process),212,1,1,252630
2610,The Saint,212,1,1,216215
2611,Rise,212,1,1,219088
2612,Take The Power,212,1,1,235755
2613,Breathe,212,1,1,299781
2614,Nico,212,1,1,289488
2615,American Gothic,212,1,1,236878
2616,Ashes And Ghosts,212,1,1,300591
2617,Shape The Sky,212,1,1,209789
2618,Speed Of Light,212,1,1,262817
2619,True Believers,212,1,1,308009
2620,My Bridges Burn,212,1,1,231862
2621,She Sells Sanctuary,213,1,1,253727
2622,Fire Woman,213,1,1,312790
2623,Lil' Evil,213,1,1,165825
2624,Spirit Walker,213,1,1,230060
2625,The Witch,213,1,1,258768
2626,Revolution,213,1,1,256026
2627,Wild Hearted Son,213,1,1,266893
2628,Love Removal Machine,213,1,1,257619
2629,Rain,213,1,1,236669
2630,Edie (Ciao Baby),213,1,1,241632
2631,Heart Of Soul,213,1,1,274207
2632,Love,213,1,1,326739
2633,Wild Flower,213,1,1,215536
2634,Go West,213,1,1,238158
2635,Resurrection Joe,213,1,1,255451
2636,Sun King,213,1,1,368431
2637,Sweet Soul Sister,213,1,1,212009
2638,Earth Mofo,213,1,1,282200
2639,Break on Through,214,1,1,149342
2640,Soul Kitchen,214,1,1,215066
2641,The Crystal Ship,214,1,1,154853
2642,Twentienth Century Fox,214,1,1,153913
2643,Alabama Song,214,1,1,200097
2644,Light My Fire,214,1,1,428329
2645,Back Door Man,214,1,1,214360
2646,I Looked At You,214,1,1,142080
2647,End Of The Night,214,1,1,172695
2648,Take It As It Comes,214,1,1,137168
2649,The End,214,1,1,701831
2650,Roxanne,215,1,1,192992
2651,Can't Stand Losing You,215,1,1,181159
2652,Message in a Bottle,215,1,1,291474
2653,Walking on the Moon,215,1,1,302080
2654,Don't Stand so Close to Me,215,1,1,241031
2655,"De Do Do Do, De Da Da Da",215,1,1,247196
2656,Every Little Thing She Does is Magic,215,1,1,261120
2657,Invisible Sun,215,1,1,225593
2658,Spirit's in the Material World,215,1,1,181133
2659,Every Breath You Take,215,1,1,254615
2660,King Of Pain,215,1,1,300512
2661,Wrapped Around Your Finger,215,1,1,315454
2662,Don't Stand So Close to Me '86,215,1,1,293590
2663,Message in a Bottle (new classic rock mix),215,1,1,290951
2664,Time Is On My Side,216,1,1,179983
2665,Heart Of Stone,216,1,1,164493
2666,Play With Fire,216,1,1,132022
2667,Satisfaction,216,1,1,226612
2668,As Tears Go By,216,1,1,164284
2669,Get Off Of My Cloud,216,1,1,176013
2670,Mother's Little Helper,216,1,1,167549
2671,19th Nervous Breakdown,216,1,1,237923
2672,Paint It Black,216,1,1,226063
2673,Under My Thumb,216,1,1,221387
2674,Ruby Tuesday,216,1,1,197459
2675,Let's Spend The Night Together,216,1,1,217495
2676,Intro,217,1,1,49737
2677,You Got Me Rocking,217,1,1,205766
2678,Gimmie Shelters,217,1,1,382119
2679,Flip The Switch,217,1,1,252421
2680,Memory Motel,217,1,1,365844
2681,Corinna,217,1,1,257488
2682,Saint Of Me,217,1,1,325694
2683,Wainting On A Friend,217,1,1,302497
2684,Sister Morphine,217,1,1,376215
2685,Live With Me,217,1,1,234893
2686,Respectable,217,1,1,215693
2687,Thief In The Night,217,1,1,337266
2688,The Last Time,217,1,1,287294
2689,Out Of Control,217,1,1,479242
2690,Love Is Strong,218,1,1,230896
2691,You Got Me Rocking,218,1,1,215928
2692,Sparks Will Fly,218,1,1,196466
2693,The Worst,218,1,1,144613
2694,New Faces,218,1,1,172146
2695,Moon Is Up,218,1,1,222119
2696,Out Of Tears,218,1,1,327418
2697,I Go Wild,218,1,1,264019
2698,Brand New Car,218,1,1,256052
2699,Sweethearts Together,218,1,1,285492
2700,Suck On The Jugular,218,1,1,268225
2701,Blinded By Rainbows,218,1,1,273946
2702,Baby Break It Down,218,1,1,249417
2703,Thru And Thru,218,1,1,375092
2704,Mean Disposition,218,1,1,249155
2705,Walking Wounded,219,1,4,277968
2706,Temptation,219,1,4,205087
2707,The Messenger,219,1,4,212062
2708,Psychopomp,219,1,4,315559
2709,Sister Awake,219,1,4,343875
2710,The Bazaar,219,1,4,222458
2711,Save Me (Remix),219,1,4,396303
2712,Fire In The Head,219,1,4,306337
2713,Release,219,1,4,244114
2714,Heaven Coming Down,219,1,4,241867
2715,The River (Remix),219,1,4,343170
2716,Babylon,219,1,4,169795
2717,Waiting On A Sign,219,1,4,261903
2718,Life Line,219,1,4,277786
2719,Paint It Black,219,1,4,214752
2720,Temptation,220,1,4,205244
2721,Army Ants,220,1,4,215405
2722,Psychopomp,220,1,4,317231
2723,Gyroscope,220,1,4,177711
2724,Alarum,220,1,4,298187
2725,Release,220,1,4,266292
2726,Transmission,220,1,4,317257
2727,Babylon,220,1,4,292466
2728,Pulse,220,1,4,250253
2729,Emerald,220,1,4,289750
2730,Aftermath,220,1,4,343745
2731,I Can't Explain,221,1,1,125152
2732,"Anyway, Anyhow, Anywhere",221,1,1,161253
2733,My Generation,221,1,1,197825
